Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,Bytes,Bytes Sent,Bytes Received,Packets,Start Time,Elapsed Time (sec),Category,Padding,Sequence Number,Action Flags,Source Country,Destination Country,cpadding,pkts_sent,pkts_received,session_end_reason,dg_hier_level_1,dg_hier_level_2,dg_hier_level_3,dg_hier_level_4,Virtual System Name,Device Name,action_source,Source VM UUID,Destination VM UUID,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,parent_start_time,tunnel
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39736,1,36958,1151,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030796,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39735,1,36957,2040,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030795,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39734,1,36957,1801,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030794,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39733,1,36957,10628,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030793,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39732,1,36957,49160,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030792,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39803,1,36957,32781,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15030791,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39802,1,36957,9001,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15030790,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39801,1,36957,9090,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15030789,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39800,1,36957,2811,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15030788,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39799,1,36957,49154,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15030787,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39798,1,36957,10082,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15030786,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39797,1,36957,2041,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15030785,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39796,1,36957,5100,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15030784,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39795,1,36957,1580,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15030783,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39794,1,36957,13782,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15030782,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39793,1,36957,4567,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:29,0,any,0,15030781,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39792,1,36957,524,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,1,any,0,15030780,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39791,1,36957,1105,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,1,any,0,15030779,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39790,1,36957,9200,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,1,any,0,15030778,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39789,1,36957,417,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,1,any,0,15030777,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39788,1,36957,6668,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,1,any,0,15030776,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39787,1,36957,6779,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,1,any,0,15030775,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39786,1,36957,2000,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,1,any,0,15030774,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39785,1,36957,5907,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,1,any,0,15030773,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39784,1,36957,8649,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030772,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39783,1,36957,8045,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030771,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39782,1,36957,44443,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030770,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39781,1,36957,3689,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030769,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39780,1,36957,9207,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030768,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39779,1,36957,5001,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030767,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39778,1,36957,50006,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030766,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39777,1,36957,1065,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030765,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39776,1,36957,17,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030764,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39775,1,36957,49156,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030763,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39774,1,36957,5500,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030762,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39773,1,36957,17877,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030761,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39772,1,36957,3517,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030760,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39771,1,36957,2608,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030759,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39770,1,36957,992,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030758,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39769,1,36957,51493,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030757,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39331,1,36957,9081,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:27,1,any,0,15030756,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39332,1,36957,541,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:27,1,any,0,15030755,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39333,1,36957,1062,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030754,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39334,1,36957,3814,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030753,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39335,1,36957,26,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030752,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39336,1,36957,15660,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030751,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39337,1,36957,5815,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030750,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39338,1,36957,5405,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030749,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39339,1,36957,32777,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030748,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39340,1,36957,616,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030747,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39341,1,36957,2005,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030746,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
1,2017/04/04 20:32:33,001606050200,TRAFFIC,end,1,2017/04/04 20:32:33,192.168.4.220,192.168.4.1,,,rule1,,,incomplete,vsys1,trust,untrust,ethernet1/2,ethernet1/1,JASK,2017/04/04 20:32:33,39342,1,36957,6839,0,0,0x401b,tcp,allow,122,62,60,2,2017/04/04 20:32:28,0,any,0,15030745,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,tcp-rst-from-server,0,0,0,0,,PA-200,from-policy,,,0,,0,,N/A
